village,VillageID,GramPanch,Tahsil,ICTahsilID,district,ICDistrictID,StateName,StateID,JSSVillageID
Khond ,5568400,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,306
Sorga ,5568500,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,307
Tengni ,5568600,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,308
Bilaro ,5568700,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,309
Nandbhan ,5568800,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,310
Karahiya Khand,5568900,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,311
Patna ,5569000,CHARCHEDI,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,312
Katora ,5569100,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,313
Sawanrawan ,5569200,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,314
Jampara ,5569300,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,315
Karji ,5569400,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,316
Jamdi ,5569500,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,317
Girjapur ,5569600,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,318
Pipra ,5569700,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,319
Ajokhurd ,5569800,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,320
Ajokalan ,5569900,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,321
Kochila ,5570000,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,322
Chirguda ,5570100,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,323
Ranai ,5570200,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,324
Chhindiya ,5570300,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,325
Tenduwa ,5570400,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,326
Dumariya ,5570500,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,327
Durgapur ,5570600,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,328
Jagdishpur ,5570700,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,329
Dharampur ,5570800,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,330
Madanpur ,5570900,NULL,Baikunthpur ,2,Koriya,1,Chhattisgarh,22,331
NULL,NULL,NULL,Sonhat,3,Koriya ,1,CHHATTISGARH,22,NULL
Goini ,5571000,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,332
Anandpur ,5571100,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,333
Daser ,5571200,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,334
Kachhuakhoh ,5571300,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,335
Dhanpur ,5571400,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,336
Kurthi ,5571500,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,337
Salgawan Khurd,5571600,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,338
Natwahi ,5571700,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,339
Aetwar ,5571800,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,340
Ramgarh ,5571900,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,341
Chuladar ,5572000,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,342
Garnai ,5572100,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,343
Turripani ,5572200,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,344
Udheni ,5572300,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,345
Paschimpara ,5572400,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,346
Ughaon ,5572500,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,347
Semariya ,5572600,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,348
Amratpur ,5572700,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,349
Khairwaripara ,5572800,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,350
Sindhor ,5572900,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,351
Sukatara ,5573000,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,352
Rewala ,5573100,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,353
Maghgawan Khurd,5573200,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,354
Kachhadi ,5573300,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,355
Bhagwatpur ,5573400,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,356
Jogia ,5573500,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,357
Kanto ,5573600,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,358
Seradand ,5573700,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,359
Chandha ,5573800,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,360
Gidher ,5573900,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,361
Dewtidand ,5574000,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,362
Harridih ,5574100,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,363
Kachohar ,5574200,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,364
Nignoher ,5574300,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,365
Banshipur ,5574400,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,366
Nawatola ,5574500,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,367
Kadna ,5574600,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,368
Kishori ,5574700,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,369
Aklasarai ,5574800,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,370
Amra ,5574900,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,371
Bhaiswar ,5575000,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,372
Badra ,5575100,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,373
Jamtikra ,5575200,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,374
Khodri ,5575300,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,375
Rajauli ,5575400,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,376
Pondi ,5575500,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,377
Karri ,5575600,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,378
Prihat ,5575700,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,379
Rajpuri ,5575800,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,380
Bhaluwar ,5575900,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,381
Amhar ,5576000,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,382
Bhuiharipara ,5576100,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,383
Mendra ,5576200,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,384
Khadgawan Khurd,5576300,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,385
Chhigura ,5576400,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,386
Sonhat ,5576500,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,387
Salgawan Kalan,5576600,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,388
Keshgawan ,5576700,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,389
Mahuwapara ,5576800,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,390
Telimuda ,5576900,MAJHWANI,Sonhat ,3,Koriya,1,Chhattisgarh,22,391
Beliya ,5577000,MAJHWANI,Sonhat ,3,Koriya,1,Chhattisgarh,22,392
Palaridand ,5577100,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,393
Tanjara ,5577200,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,394
Thakurhathi ,5577300,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,395
Bhattipara ,5577400,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,396
Paradol ,5577500,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,397
Chakdand ,5577600,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,398
Dhhumadand ,5577700,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,399
Kewrabahra ,5577800,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,400
Odari ,5577900,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,401
Vikarampur ,5578000,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,402
Pipardand ,5578100,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,403
Birawlidand ,5578200,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,404
Kushha ,5578300,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,405
Bodar ,5578400,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,406
Orgai ,5578500,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,407
Kailashpur ,5578600,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,408
Kachardand ,5578700,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,409
Madhla ,5578800,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,410
Ghugra ,5578900,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,411
Kachhar ,5579000,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,412
Sonari ,5579100,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,413
Baswahi ,5579200,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,414
Baser ,5579300,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,415
Tarra ,5579400,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,416
Damuj ,5579500,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,417
Labji ,5579600,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,418
Dudhaniya Khurd,5579700,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,419
Angwahi ,5579800,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,420
Pusla ,5579900,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,421
Kerajharia ,5580000,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,422
Kushmaha ,5580100,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,423
Katgodi ,5580200,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,424
Naugai ,5580300,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,425
Paharpara ,5580400,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,426
Badwar ,5580500,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,427
Prakashpur ,5580600,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,428
Madhaura ,5580700,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,429
Latma ,5580800,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,430
Sundarpur ,5580900,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,431
Majhartola ,5581000,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,432
Patthargawan ,5581100,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,433
Belad ,5581200,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,434
Rautsarai ,5581300,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,435
Anandpur ,5581400,NULL,Sonhat ,3,Koriya,1,Chhattisgarh,22,436
NULL,NULL,NULL,Manendragarh,4,Koriya ,1,CHHATTISGARH,22,NULL
Kunuk ,5581500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,437
Dhanhar ,5581600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,438
Hanumanpur ,5581700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,439
Tilokhan ,5581800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,440
Baheratola ,5581900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,441
Ghaghra ,5582000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,442
Bhuiharipara ,5582100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,443
Ramanujnagar ,5582200,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,444
Burhwa Dand,5582300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,445
Kharla ,5582400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,446
Muddhowa ,5582500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,447
Amadamak ,5582600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,448
Kalua ,5582700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,449
Shripur ,5582800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,450
Shrirampur ,5582900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,451
Charwahi ,5583000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,452
Mouhari ,5583100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,453
Pasauri ,5583200,NAROTIKAPA,Manendragarh ,4,Koriya,1,Chhattisgarh,22,454
Bulakitola ,5583300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,455
Bodritola ,5583400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,456
Dorki ,5583500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,457
Bharatpur ,5583600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,458
Laxmipur ,5583700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,459
Chanwaridand ,5583800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,460
Shivpur ,5583900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,461
Dahiyadand ,5584000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,462
Dihuli ,5584100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,463
Birauridand ,5584200,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,464
Ghodbandha ,5584300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,465
Rojhi ,5584400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,466
Dugla ,5584500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,467
Kewti ,5584600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,468
Kelhari ,5584700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,469
Bichhiyatola ,5584800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,470
Dandhanswahi ,5584900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,471
Manwari ,5585000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,472
Semariya ,5585100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,473
Deora ,5585200,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,474
Bairagi ,5585300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,475
Pahadhanswahi ,5585400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,476
Kerabahara ,5585500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,477
Kachhod ,5585600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,478
Badkabahara ,5585700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,479
Mahai ,5585800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,480
Rokda ,5585900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,481
Lohari ,5586000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,482
Kapariya ,5586100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,483
Tarabahara ,5586200,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,484
Shivgarh ,5586300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,485
Vishrampur ,5586400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,486
Ratoura ,5586500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,487
Deviganj ,5586600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,488
Bahi ,5586700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,489
Dharampur ,5586800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,490
Matukpur ,5586900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,491
Chapli Pani,5587000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,492
Newadih ,5587100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,493
Sonhari ,5587200,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,494
Udaypur ,5587300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,495
Padhewa ,5587400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,496
Hanspur ,5587500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,497
Nagawan ,5587600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,498
Biharpur ,5587700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,499
Chharchha ,5587800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,500
Dhulku ,5587900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,501
Bala ,5588000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,502
Balshiv ,5588100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,503
Garuddol ,5588200,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,504
Ghutara ,5588300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,505
Musara ,5588400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,506
Putadand ,5588500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,507
Pendri ,5588600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,508
Salwa ,5588700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,509
Amritdhara ,5588800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,510
Radharamannagar ,5588900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,511
Sonbarsa ,5589000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,512
Ujiyarpur ,5589100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,513
Barbaspur ,5589200,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,514
Maharajpur ,5589300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,515
Darri Tola,5589400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,516
Lohari ,5589500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,517
Nawapara ,5589600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,518
Morga ,5589700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,519
Lai ,5589800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,520
Banji ,5589900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,521
Harrapara ,5590000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,522
Semara ,5590100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,523
Sendha ,5590200,BAHTARAI,Manendragarh ,4,Koriya,1,Chhattisgarh,22,524
Nagpur ,5590300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,525
Sarola ,5590400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,526
Salka ,5590500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,527
Muktiyarpara ,5590600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,528
Chiraipani ,5590700,ACHANAK MAR,Manendragarh ,4,Koriya,1,Chhattisgarh,22,529
Sarbhoka ,5590800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,530
Shankargarh ,5590900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,531
Udalkachhar ,5591000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,532
Belbahara ,5591100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,533
Kathotiya ,5591200,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,534
Sirouli ,5591300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,535
Pipariya ,5591400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,536
Hastinapur ,5591500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,537
Naugai ,5591600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,538
Chidiya Khoh,5591700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,539
Kothari ,5591800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,540
Chiutimar ,5591900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,541
Barkela ,5592000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,542
Mendradol ,5592100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,543
Khairbaha ,5592200,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,544
Bichhali ,5592300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,545
Dagaura ,5592400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,546
Bhalaur ,5592500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,547
Salhi ,5592600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,548
Domanpara ,5592700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,549
Lalpur ,5592800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,550
Bauridand ,5592900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,551
Chaughada ,5593000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,552
Chanwaridand ,5593100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,553
Tendudand ,5593200,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,554
Nai Ledari,5593300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,555
Puraniledri ,5593400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,556
Parasgodi ,5593500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,557
Gidhdand ,5593600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,558
Chainpur ,5593700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,559
Paradol ,5593800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,560
Budeli ,5593900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,561
Bangi ,5594000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,562
Narayanpur ,5594100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,563
Bhauta ,5594200,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,564
Chhipchhipi ,5594300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,565
Koda ,5594400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,566
Dhoulpur ,5594500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,567
Neori ,5594600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,568
Kochaka ,5594700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,569
Belbehara ,5594800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,570
Dewadand ,5594900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,571
Painari ,5595000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,572
Phunga ,5595100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,573
Mahadeopali ,5595200,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,574
Lalpur ,5595300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,575
Salka ,5595400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,576
Mendra ,5595500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,577
Sarastal ,5595600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,578
Katkona ,5595700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,579
Dhauramuda ,5595800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,580
Parsamuda ,5595900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,581
Belkamar ,5596000,GOBRIPAT,Manendragarh ,4,Koriya,1,Chhattisgarh,22,582
Jaroudha ,5596100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,583
Magaura ,5596200,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,584
Sakada ,5596300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,585
Amadand ,5596400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,586
Udhanapur ,5596500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,587
Kadrewa ,5596600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,588
Kaundimar ,5596700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,589
Chhote Kaluwa,5596800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,590
Jadhari ,5596900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,591
Balsota ,5597000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,592
Mero ,5597100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,593
Bhandar Dei,5597200,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,594
Bhukbhuki ,5597300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,595
Dubchhola ,5597400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,596
Akharadand ,5597500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,597
Barampur ,5597600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,598
Majhauli ,5597700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,599
Sainda ,5597800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,600
Piparbahara ,5597900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,601
Shivpur ,5598000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,602
Bardar ,5598100,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,603
Ratanpur ,5598200,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,604
Koteya ,5598300,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,605
Dhanpur ,5598400,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,606
Bodemuda ,5598500,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,607
Pendari ,5598600,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,608
Giddhmudi ,5598700,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,609
Lakdapara ,5598800,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,610
Thangaon ,5598900,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,611
Khadgawan ,5599000,NULL,Manendragarh ,4,Koriya,1,Chhattisgarh,22,612
